id,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,mo_sold,yr_sold,saleprice,house_age,with_porch,remod/add,big_house,exterior
1775,60,RL,82.0,9.109967397829395,1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1996,Gable,BrkFace,6.267200548541362,4,Gd,PConc,4,1,GLQ,7.111512116496157,4.61512051684126,5,7.197435354096591,7.093404625868766,7.839525581704678,0.0,2,1,4,4,1,3,Attchd,RFn,933.0,TA,5.293304824724492,5,2007,12.706847933442663,2.4849066497880004,1,1,0,Vinyl
403,160,RM,21.0,7.427144133408616,0,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1973,Gable,BrkFace,6.22455842927536,3,TA,CBlock,3,1,BLQ,5.541263545158426,5.438079308923196,3,6.182084906716632,6.22455842927536,6.895682697747868,1.0,1,1,2,3,0,0,Detchd,Unf,264.0,TA,0.0,7,2009,11.617285480294472,3.6109179126442243,0,0,0,Wood
2792,60,RL,45.0,9.1557785839835,2,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,6,5,1999,Gable,BrkFace,5.003946305945459,3,TA,PConc,4,2,GLQ,6.461468176353717,5.308267697401205,5,6.734591659972948,6.82001636467413,7.470793774195062,1.0,2,1,3,3,1,3,Attchd,RFn,530.0,TA,5.176149732573829,8,2006,12.273731294003989,2.0794415416798357,1,0,0,Vinyl
1247,20,RL,102.0,9.14569517848265,1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,1953,Gable,BrkFace,4.442651256490317,3,TA,CBlock,3,1,Rec,6.2166061010848646,6.124683390894205,3,7.050122520269059,0.0,7.050122520269059,0.0,1,1,3,3,0,0,Detchd,Unf,636.0,TA,0.0,5,2008,11.831379196088763,4.02535169073515,0,0,0,Metal
384,60,FV,70.0,8.853808274977197,0,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2003,Gable,None,0.0,4,TA,PConc,4,2,GLQ,6.434546518787453,5.720311776607412,5,6.92461239604856,6.767343125265392,7.541683099882111,1.0,2,1,3,5,1,5,Attchd,RFn,581.0,TA,0.0,6,2009,12.392137188602963,1.9459101490553132,1,0,0,Mix
91,60,RL,107.0,9.228867676590067,1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1992,Gable,None,0.0,4,TA,PConc,4,1,GLQ,6.51471269087253,4.343805421853684,5,6.967909201801884,6.760414691083428,7.562161631225652,1.0,2,1,3,4,1,3,Attchd,RFn,564.0,TA,5.484796933490655,6,2010,12.154779351142624,2.9444389791664403,1,0,0,Wood
863,20,RL,90.0,9.36434818445553,0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7,5,2002,Hip,None,0.0,4,TA,PConc,4,3,GLQ,7.118826249062078,5.817111159963204,5,7.385230923066573,0.0,7.385230923066573,1.0,2,0,3,4,0,0,Attchd,RFn,1231.0,TA,5.572154032177765,9,2009,12.429216196844383,2.0794415416798357,1,0,0,Vinyl
1857,20,RL,90.0,9.284426915328881,1,Lvl,Corner,Veenker,Norm,1Fam,1Story,5,8,1976,Gable,None,0.0,4,Gd,CBlock,4,4,ALQ,7.05444965813294,5.638354669333745,3,7.271008538280992,0.0,7.271008538280992,1.0,2,0,3,4,1,2,Attchd,RFn,528.0,TA,0.0,7,2007,12.292250341771226,3.4657359027997265,1,1,0,Wood
1870,60,RL,78.0,9.262078567380597,0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,6,1993,Gable,BrkFace,5.272999558563747,4,TA,PConc,4,1,GLQ,6.709304340258298,5.799092654460526,5,6.9957661563048505,6.892641641172089,7.638198244285779,1.0,2,1,3,4,1,4,Attchd,Unf,473.0,TA,5.4638318050256105,8,2007,12.449018824140563,2.70805020110221,1,0,0,Metal
2318,20,RL,50.0,9.60642831827175,1,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,7,5,2006,Hip,BrkFace,3.332204510175204,4,TA,PConc,4,1,Unf,0.0,7.421177528595393,5,7.421177528595393,0.0,7.421177528595393,0.0,2,0,3,4,1,4,Attchd,RFn,690.0,TA,4.976733742420574,8,2006,12.388394202324129,0.0,1,0,0,Vinyl
2100,20,RL,93.0,9.257414779362112,1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2006,Hip,None,0.0,4,TA,PConc,4,3,Unf,0.0,7.669028288589683,5,7.669028288589683,0.0,7.669028288589683,0.0,2,1,3,4,0,0,Attchd,Fin,894.0,TA,4.919980925828125,6,2007,12.793859310432293,0.6931471805599453,1,1,0,Mix
1213,80,RL,85.0,9.143238568435446,0,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,8,1965,Gable,None,0.0,3,Gd,PConc,3,4,ALQ,6.452048954437226,6.375024819828097,4,7.143617602704121,0.0,7.143617602704121,0.0,2,0,3,4,1,4,Attchd,RFn,502.0,TA,0.0,10,2008,12.100156419938624,3.784189633918261,1,1,0,Brick
2046,50,RL,138.0,9.799847777776368,1,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,5,6,1946,Gable,None,0.0,3,TA,CBlock,3,1,Rec,5.030437921392435,6.885509670034818,3,7.400620577371135,6.879355804460439,8.034955024502159,0.0,3,0,3,5,1,4,None,None,0.0,None,4.812184355372417,3,2007,12.20856952572876,4.127134385045092,0,1,1,Metal
710,50,RM,50.0,8.68710472813351,0,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,3,6,1910,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.398594934535208,2,6.398594934535208,5.910796644040527,6.876264611890766,0.0,1,0,2,3,0,0,None,None,0.0,None,0.0,5,2009,10.542706391070517,4.605170185988092,0,1,0,Vinyl
2268,20,RL,0.0,8.81269461292015,1,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2001,Gable,BrkFace,4.465908118654584,4,TA,PConc,5,2,GLQ,5.5254529391317835,6.925595197110468,5,7.180069874302796,0.0,7.180069874302796,0.0,2,0,2,4,0,0,Attchd,Unf,471.0,TA,5.54907608489522,1,2007,12.103486056755072,1.9459101490553132,1,0,0,Vinyl
816,90,RL,0.0,9.380589347535867,0,Lvl,Inside,SawyerW,Norm,Duplex,2Story,7,5,2000,Hip,BrkFace,3.1780538303479458,3,TA,PConc,5,1,GLQ,6.710523109452428,5.855071922202427,5,7.063903961472068,7.3901814282264295,7.933079771880415,2.0,4,2,6,3,2,3,BuiltIn,Fin,820.0,TA,5.746203190540153,10,2009,12.504323669331189,2.302585092994046,0,0,0,Vinyl
1616,60,RL,0.0,9.42504844446929,1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,2003,Gable,None,0.0,4,TA,PConc,4,4,Unf,0.0,6.742880635791903,5,6.742880635791903,6.787844982309579,7.458186157340487,0.0,2,1,3,4,1,4,BuiltIn,Fin,433.0,TA,4.61512051684126,10,2007,12.323855681186558,1.6094379124341003,1,0,0,Vinyl
2233,50,RM,50.0,8.853808274977197,0,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,6,7,1940,Gable,None,0.0,3,TA,BrkTil,3,1,ALQ,5.929589143389895,5.846438775057725,4,6.580639137284949,6.206575926724928,7.103322062526113,0.0,1,0,3,4,0,0,Detchd,Fin,720.0,TA,0.0,5,2007,11.856515169360305,4.219507705176107,1,1,0,Wood
439,20,RL,87.0,9.246479418592056,1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,Hip,Stone,5.652489180268651,5,TA,PConc,5,2,GLQ,6.923628628138427,6.586171654854675,5,7.463936604468925,0.0,7.463936604468925,1.0,2,0,3,5,1,4,Attchd,RFn,927.0,TA,5.1298987149230735,6,2009,12.721885810807203,0.6931471805599453,1,0,0,Vinyl
260,20,RL,38.0,9.63174444388585,1,Lvl,FR2,CollgCr,Norm,1Fam,1Story,5,8,1977,Gable,None,0.0,4,Gd,CBlock,4,1,GLQ,5.293304824724492,4.948759890378168,5,6.934397209928558,0.0,6.934397209928558,1.0,1,1,3,3,0,0,Attchd,Unf,308.0,TA,5.75890177387728,6,2010,11.918390573078392,3.5263605246161616,1,1,0,Mix
2523,20,RL,68.0,10.825203541055348,1,Low,Inside,Veenker,Norm,1Fam,1Story,9,5,1981,Gable,None,0.0,4,TA,CBlock,5,4,GLQ,7.501634457883413,3.4965075614664802,4,7.519149957669823,0.0,7.519149957669823,2.0,0,1,0,4,1,4,Attchd,Fin,894.0,TA,6.754604099487962,11,2006,12.86099861326992,3.258096538021482,1,1,0,Wood
627,60,RL,85.0,9.517898598432753,0,Lvl,Inside,NAmes,Norm,1Fam,2Story,7,6,1965,Gable,BrkFace,5.176149732573829,3,TA,CBlock,3,1,BLQ,6.12029741895095,5.752572638825633,3,7.079184394609668,6.68586094706836,7.594381242551817,0.0,2,1,3,3,3,2,Attchd,Unf,486.0,TA,0.0,10,2009,12.230765258120545,3.8066624897703196,1,1,0,Wood
251,20,RL,64.0,8.81922185757494,0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,Gable,Stone,3.2188758248682006,4,TA,PConc,4,3,GLQ,6.532334292222349,6.218600119691729,5,7.097548850614793,0.0,7.097548850614793,1.0,2,0,2,4,0,0,Attchd,RFn,632.0,TA,4.663439094112067,2,2010,12.235631447771718,1.6094379124341003,1,0,0,Vinyl
2163,20,RL,63.0,9.04793908261736,0,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,5,2004,Gable,BrkFace,4.672828834461906,4,TA,PConc,4,3,Unf,0.0,7.260522598089852,5,7.260522598089852,0.0,7.260522598089852,0.0,2,0,3,4,0,0,Attchd,RFn,626.0,TA,5.262690188904886,11,2007,12.098487434850236,1.3862943611198906,1,0,0,Vinyl
2819,20,RL,67.0,9.09133158539398,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,5,1951,Gable,None,0.0,3,TA,CBlock,2,1,LwQ,6.729824070489475,0.0,3,7.107425474110705,0.0,7.107425474110705,0.0,1,0,2,3,0,0,Detchd,Unf,396.0,TA,0.0,4,2006,11.532728092266408,4.02535169073515,0,0,0,Wood
1025,20,RL,0.0,9.655795128300506,1,Lvl,Corner,NWAmes,Norm,1Fam,1Story,5,6,1977,Gable,None,0.0,3,TA,PConc,4,3,ALQ,6.643789733147672,5.58724865840025,3,7.027314514039777,0.0,7.027314514039777,0.0,2,0,3,5,0,0,Attchd,RFn,540.0,TA,5.198497031265826,3,2008,12.072541252905651,3.4657359027997265,0,0,0,Vinyl
2592,20,RL,70.0,9.495594499353297,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,Hip,None,0.0,3,TA,CBlock,3,1,Rec,6.20455776256869,6.257667587882639,4,7.233455418621439,0.0,7.233455418621439,1.0,1,0,2,3,0,0,Attchd,Unf,896.0,TA,4.330733340286331,6,2006,11.976659481202368,3.9318256327243257,1,1,0,Wood
1491,20,RL,65.0,8.77971129020447,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,6,6,1976,Hip,BrkFace,4.442651256490317,3,TA,CBlock,3,1,BLQ,6.9411900550683745,4.553876891600541,3,7.028201432058005,0.0,7.028201432058005,0.0,1,1,3,3,1,1,Detchd,Unf,480.0,TA,0.0,5,2008,11.813030057420567,3.4965075614664802,1,0,0,Wood
2742,50,RL,75.0,9.161780181360806,0,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6,4,1954,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.09807428216624,6.311734809152915,4,7.104144092987527,6.461468176353717,7.526178913346146,0.0,2,0,4,3,0,0,Attchd,Unf,325.0,TA,5.209486152841421,10,2006,11.82700601127654,3.970291913552122,0,1,0,Wood
2497,20,RL,65.0,8.852807917623322,0,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,7,1961,Gable,None,0.0,3,TA,CBlock,3,1,BLQ,6.144185634125646,6.104793232414985,3,7.1204443723924875,0.0,7.1204443723924875,0.0,1,0,3,3,1,3,Attchd,Unf,288.0,TA,0.0,6,2006,11.813030057420567,3.828641396489095,0,1,0,Wood
495,60,RL,82.0,9.151757414543885,0,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1999,Gable,BrkFace,6.513230110912307,4,TA,PConc,4,2,GLQ,7.059617628291383,4.499809670330265,5,7.1459844677143876,7.001245622069476,7.768956044538332,1.0,2,1,3,4,1,4,Attchd,RFn,856.0,TA,0.0,7,2009,12.727838209334498,2.3978952727983707,1,0,0,Vinyl
2528,60,RL,0.0,9.308374112247549,1,Lvl,Corner,NWAmes,PosA,1Fam,2Story,6,7,1968,Gable,BrkFace,5.3981627015177525,3,TA,CBlock,3,2,BLQ,6.429719478039138,6.077642243349034,3,7.321849713788356,7.04141166379481,7.884199933676039,1.0,2,1,4,4,1,4,Attchd,Unf,619.0,TA,0.0,8,2006,12.429216196844383,3.6635616461296463,1,1,0,Wood
1033,60,RL,0.0,9.568853625188556,1,Lvl,FR3,NWAmes,Norm,1Fam,2Story,8,5,1996,Gable,BrkFace,5.998936561946683,4,TA,PConc,4,1,GLQ,6.931471805599453,5.365976015021851,5,7.1204443723924875,7.007600613951853,7.75833346749091,1.0,2,1,4,4,1,4,Attchd,RFn,787.0,TA,5.262690188904886,6,2008,12.631340380934517,2.5649493574615367,1,0,0,Vinyl
764,90,RL,60.0,9.287394001418473,0,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,5,1987,Gable,None,0.0,3,Gd,CBlock,4,4,GLQ,7.0909098220799835,0.0,3,7.0909098220799835,0.0,7.0909098220799835,3.0,3,0,3,3,0,0,None,None,0.0,None,4.795790545596741,3,2009,12.095141084822892,3.1354942159291497,0,1,0,Wood
1165,160,FV,34.0,8.190077049719049,0,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,7,5,2007,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,6.536691597591305,5,6.556778356158042,6.536691597591305,7.239214973779806,0.0,2,0,2,4,0,0,Detchd,Unf,540.0,TA,0.0,2,2008,11.891361900690473,0.6931471805599453,1,0,0,Vinyl
2037,50,RM,60.0,9.241935933565934,0,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,5,1915,Gable,None,0.0,3,TA,CBlock,3,1,LwQ,5.929589143389895,6.638567789166521,4,7.037905963447182,6.949856455000773,7.687538766201629,0.0,1,1,3,3,1,4,Detchd,Unf,720.0,TA,0.0,5,2007,11.9891596439666,4.532599493153256,1,1,0,Metal
113,20,RL,0.0,9.268986567408916,1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,7,1977,Gable,BrkFace,3.367295829986474,3,TA,PConc,3,2,ALQ,7.0909098220799835,6.018593214496234,4,7.384610383176974,0.0,7.384610383176974,1.0,2,0,3,4,2,3,Attchd,RFn,480.0,TA,5.1298987149230735,2,2010,12.230765258120545,3.5263605246161616,1,1,0,Wood
1572,120,RL,42.0,8.315077007294104,1,Lvl,Inside,Timber,Norm,TwnhsE,1Story,7,6,1986,Gable,BrkFace,5.831882477283517,4,TA,CBlock,4,3,GLQ,6.795705775173514,5.953243334287785,4,7.31455283232408,0.0,7.31455283232408,1.0,2,0,2,4,1,3,Attchd,Fin,512.0,TA,5.484796933490655,7,2008,12.394624752074764,3.1354942159291497,0,0,0,Vinyl
2052,20,RL,61.0,8.980172205725008,0,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,4,5,1961,Gable,BrkCmn,5.262690188904886,3,Fa,CBlock,3,2,Rec,6.806829360392176,4.844187086458591,4,6.937314081223682,0.0,6.937314081223682,1.0,1,0,3,3,0,0,Attchd,Unf,261.0,TA,4.174387269895637,4,2007,11.682668239557323,3.8501476017100584,1,0,0,Vinyl
2702,80,RL,92.0,8.843759381917984,1,Lvl,Inside,ClearCr,Norm,1Fam,SLvl,5,4,1958,Hip,BrkFace,4.795790545596741,3,TA,CBlock,3,3,BLQ,5.707110264748875,6.150602768446279,5,7.210079628170788,0.0,7.210079628170788,0.0,1,0,3,4,0,0,BuiltIn,Unf,288.0,TA,5.1298987149230735,7,2006,11.77528972943772,3.8918202981106265,1,0,0,Wood
1981,30,RM,60.0,8.881975184248867,0,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,8,1940,Gable,Stone,5.634789603169249,3,TA,CBlock,3,1,Unf,0.0,6.695798917058491,5,6.9782137426306985,0.0,6.9782137426306985,0.0,1,0,2,3,2,4,Detchd,Unf,379.0,TA,0.0,5,2007,11.77528972943772,4.219507705176107,0,1,0,Vinyl
2335,60,RL,82.0,9.683651026979414,1,Lvl,CulDSac,StoneBr,Norm,1Fam,2Story,10,5,2006,Hip,Stone,6.5998704992128365,5,TA,PConc,5,1,GLQ,7.095893221097532,6.4692503167957724,5,7.523481312573497,6.744059186311348,7.900636613018005,1.0,2,1,4,5,1,4,Attchd,RFn,736.0,TA,5.5254529391317835,7,2006,13.190022025878143,0.0,0,0,0,Vinyl
563,20,RL,65.0,8.875007486048396,0,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,6,1962,Gable,BrkFace,4.110873864173311,3,TA,CBlock,3,1,LwQ,4.948759890378168,5.209486152841421,4,6.816735880594968,0.0,6.816735880594968,0.0,1,0,3,3,0,0,Attchd,Unf,252.0,TA,0.0,10,2009,11.719939634354555,3.871201010907891,0,0,0,Vinyl
1502,90,RL,65.0,8.70167907103957,0,Lvl,Corner,Edwards,Norm,Duplex,1Story,4,5,1955,Gable,None,0.0,3,Fa,PConc,0,0,None,0.0,0.0,3,7.050122520269059,0.0,7.050122520269059,0.0,2,0,2,3,0,0,None,None,0.0,None,0.0,6,2008,11.314474526246391,3.9889840465642745,0,0,0,Aesbestos
1310,75,RM,53.0,8.585038738311304,0,Lvl,Corner,OldTown,Artery,1Fam,2Story,7,8,1920,Gable,None,0.0,3,TA,BrkTil,3,1,BLQ,4.762173934797756,6.2324480165505225,5,6.594413459749778,6.580639137284949,7.280008252884188,0.0,1,0,3,3,0,0,Detchd,Unf,288.0,TA,0.0,3,2008,11.790557201568507,4.48863636973214,1,1,0,Wood
2598,30,RL,60.0,8.594339400592892,0,Lvl,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.97914527506881,5,6.97914527506881,0.0,6.97914527506881,0.0,1,0,2,3,0,0,Detchd,Unf,326.0,TA,0.0,12,2006,11.594321103174222,4.454347296253507,1,1,0,Metal
2715,20,RL,0.0,9.16282938930513,1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1967,Gable,BrkFace,6.111467339502679,3,TA,CBlock,3,1,BLQ,5.272999558563747,0.0,3,7.285506548522785,0.0,7.285506548522785,1.0,1,1,3,3,1,3,Attchd,Unf,512.0,TA,5.652489180268651,7,2006,12.013700752882718,3.6888794541139363,0,0,0,Wood
1810,20,RL,65.0,8.914894908906568,1,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2006,Gable,BrkFace,5.14166355650266,4,TA,PConc,4,1,Unf,0.0,7.2875606403097235,5,7.304515946460155,0.0,7.304515946460155,0.0,2,0,3,4,0,0,Attchd,RFn,566.0,TA,0.0,6,2007,12.106252310247962,0.6931471805599453,1,0,0,Vinyl
778,80,RL,88.0,9.642187721358466,0,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,5,1961,Hip,None,0.0,3,TA,CBlock,3,1,Unf,0.0,6.315358001522335,3,6.807934943699926,6.416732282512326,7.4815557019095165,0.0,2,0,4,3,1,3,Attchd,Unf,384.0,TA,5.673323267171493,7,2009,12.013700752882718,3.8918202981106265,1,0,1,Wood
339,50,RL,68.0,9.263407092912875,1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,5,5,1969,Gable,None,0.0,3,TA,CBlock,3,3,BLQ,6.1675164908883415,5.963579343618446,3,6.762729506931879,6.423246963533519,7.299797366758161,0.0,2,0,5,3,0,0,Attchd,Fin,275.0,TA,5.662960480135946,4,2010,11.9891596439666,3.7376696182833684,1,0,0,Wood
2460,20,RL,85.0,9.299906815335225,0,Lvl,Corner,Somerst,Feedr,1Fam,1Story,8,5,2006,Gable,BrkFace,4.110873864173311,4,TA,PConc,4,1,Unf,0.0,7.316548177182976,5,7.316548177182976,0.0,7.316548177182976,0.0,2,0,3,4,0,0,Attchd,Fin,510.0,TA,4.976733742420574,9,2006,12.201060103706629,0.0,0,0,0,Vinyl
320,60,RL,80.0,9.334061298965942,0,Lvl,Corner,Timber,Norm,1Fam,2Story,7,5,2002,Gable,BrkFace,3.8066624897703196,4,TA,PConc,4,1,GLQ,6.437751649736401,5.267858159063328,5,6.715383386334681,6.976348070447749,7.546974117516527,1.0,2,1,4,4,1,4,BuiltIn,Fin,510.0,TA,0.0,2,2010,12.277928082630602,2.1972245773362196,1,1,0,Vinyl
2461,20,FV,72.0,9.0642735958414,0,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,Gable,None,0.0,4,TA,PConc,4,1,GLQ,3.2188758248682006,7.134890851565884,5,7.153833801578843,0.0,7.153833801578843,0.0,2,0,2,4,0,0,Attchd,RFn,584.0,TA,0.0,10,2006,12.19904803059321,0.0,1,0,0,Vinyl
2449,60,RL,93.0,9.400216653174247,0,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,Hip,BrkFace,6.478509642208569,4,TA,PConc,4,1,Unf,0.0,7.040536390215956,4,7.061334366910438,7.002155954403621,7.724888439323074,0.0,2,1,4,4,1,3,BuiltIn,Fin,420.0,TA,4.976733742420574,7,2006,12.460714863903755,2.1972245773362196,1,0,0,Vinyl
817,90,RL,0.0,8.979668554241181,0,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,7,5,2000,Hip,BrkFace,3.1780538303479458,3,TA,PConc,5,1,GLQ,6.710523109452428,5.855071922202427,5,7.063903961472068,7.3901814282264295,7.933079771880415,2.0,4,2,6,3,2,3,BuiltIn,Fin,820.0,TA,5.746203190540153,10,2009,12.504323669331189,2.302585092994046,0,0,0,Vinyl
1096,60,RL,0.0,8.955577146281511,0,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2002,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,6.56244409369372,5,6.56244409369372,6.56244409369372,7.254884810077338,0.0,2,1,3,4,1,4,Attchd,Fin,403.0,TA,4.61512051684126,4,2008,12.078239274020289,1.9459101490553132,1,0,0,Vinyl
1893,80,RL,85.0,9.143238568435446,0,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,7,1964,Hip,BrkFace,4.6913478822291435,3,TA,CBlock,4,4,LwQ,5.602118820879701,6.115892125483034,5,7.172424577124845,0.0,7.172424577124845,0.0,2,0,3,4,0,0,Attchd,RFn,309.0,TA,5.811140992976701,10,2007,11.970350312009105,3.784189633918261,0,1,0,Wood
479,80,RL,0.0,8.955577146281511,0,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,8,5,2002,Hip,None,0.0,4,TA,PConc,4,1,GLQ,5.869296913133774,4.02535169073515,5,6.659293919683638,6.46302945692067,7.258412150595307,1.0,2,1,3,4,1,3,BuiltIn,Fin,527.0,TA,4.795790545596741,3,2009,12.123234367221169,2.0794415416798357,0,0,0,Vinyl
1657,20,RL,128.0,9.472858470764415,1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,5,1971,Hip,BrkFace,5.176149732573829,3,TA,CBlock,3,2,ALQ,6.20050917404269,6.920671504248683,3,7.107425474110705,0.0,7.107425474110705,0.0,2,0,2,3,1,3,Attchd,Unf,944.0,TA,0.0,9,2007,12.043553716032399,3.6109179126442243,1,0,0,Wood
937,80,RL,0.0,9.518413134075697,1,Lvl,Inside,Crawfor,Norm,1Fam,SLvl,6,6,1986,Gable,BrkFace,5.493061443340548,3,Gd,CBlock,3,1,ALQ,6.12029741895095,4.77912349311153,4,7.075808863978387,6.68586094706836,7.592366128519796,1.0,2,1,3,3,1,3,BuiltIn,Fin,501.0,TA,5.993961427306569,4,2009,12.245293358683455,3.1780538303479458,1,0,0,Vinyl
879,120,RM,0.0,8.397508348470257,0,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,Gable,BrkFace,5.14166355650266,4,TA,PConc,4,3,GLQ,6.530877627725885,5.099866427824199,5,6.744059186311348,0.0,6.744059186311348,1.0,1,0,1,4,0,0,Attchd,Fin,420.0,TA,4.948759890378168,5,2009,11.84939770159144,1.9459101490553132,0,0,0,Vinyl
945,120,RM,44.0,8.254268770090183,1,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2007,Hip,Stone,5.1647859739235145,5,TA,PConc,5,4,GLQ,7.29776828253138,4.795790545596741,5,7.407924322559599,0.0,7.407924322559599,1.0,2,0,2,5,1,4,Attchd,Fin,482.0,TA,5.093750200806762,6,2009,12.345834587905333,1.0986122886681098,1,1,0,Mix
1010,120,RL,65.0,8.691314551644853,1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1989,Gable,None,0.0,4,TA,PConc,4,4,GLQ,5.768320995793772,6.926577033222725,4,7.198931240688173,0.0,7.198931240688173,1.0,2,0,2,4,1,3,Attchd,RFn,462.0,TA,0.0,4,2008,12.146853285870202,2.995732273553991,1,0,0,Wood
2861,50,RL,80.0,9.425532393502772,0,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,Gable,None,0.0,3,TA,CBlock,4,2,BLQ,6.401917196727186,5.703782474656201,3,7.026426808699636,6.385194398997726,7.4489161025442,0.0,1,1,2,3,1,4,Attchd,Unf,410.0,TA,0.0,2,2006,12.175613438045465,4.204692619390966,1,1,0,Wood
1245,20,RL,75.0,9.252057965328051,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.652863029353347,5.802118375377063,4,7.007600613951853,0.0,7.007600613951853,1.0,1,0,3,3,0,0,Attchd,RFn,384.0,TA,0.0,4,2008,11.79810440720389,3.970291913552122,0,1,0,Metal
854,20,RL,0.0,9.697078200213083,1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1978,Gable,BrkFace,4.343805421853684,3,TA,BrkTil,4,3,GLQ,6.439350371100098,5.645446897643238,3,6.811244378601294,0.0,6.811244378601294,0.0,1,0,3,3,0,0,Attchd,Unf,343.0,TA,4.290459441148391,7,2009,11.84939770159144,3.4657359027997265,0,0,0,Metal
1437,60,RL,68.0,9.104868739033948,1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2000,Gable,BrkFace,4.795790545596741,4,TA,PConc,4,2,GLQ,6.269096283706261,5.545177444479562,5,6.663132695990803,6.769641976852503,7.410347097821024,0.0,2,1,3,4,0,0,Attchd,RFn,532.0,TA,0.0,6,2008,12.24288661865289,2.1972245773362196,1,0,0,Vinyl
586,60,RL,80.0,9.249657234353133,0,Lvl,Inside,NWAmes,PosA,1Fam,2Story,6,7,1967,Gable,BrkFace,5.54907608489522,3,TA,PConc,3,1,Unf,0.0,6.838405200847344,4,7.148345743900068,7.222566018822171,7.878912912297133,0.0,2,1,5,4,1,3,Attchd,RFn,515.0,TA,0.0,5,2009,12.456442183097975,3.7612001156935624,1,1,0,Metal
